2020-03-09 23:59:58,b'C\xc3\xa1lculo del ratio entre fallecidos y grupo de ex-infectados (fallecidos+curados).\nEste c\xc3\xa1lculo NO es la CFR (tasa a\xe2\x80\xa6 https://t.co/w5e9L4RPip'
2020-03-09 23:59:39,"b""RT @michaeljohns: We need to understand definitively where and how exactly the #coronavirus began. \n\nThe explanation of #China's Communist\xe2\x80\xa6"""
2020-03-09 23:59:16,b'RT @linthdem: For those of you not from the area this is the Verrazano Bridge that connect Staten Island to Brooklyn. It cost $17.00. My ho\xe2\x80\xa6'
2020-03-09 23:59:06,"b""RT @AdrienneSmithTV: Onondaga County Health Commissioner, Dr. Gupta, runs through the requirements of quarantine.\nIn today's briefing, she'\xe2\x80\xa6"""
2020-03-09 23:58:39,b'RT @Emergenza24: UPDATE [10.03-00:50] #Worldwide #Mondo AGGIORNAMENTO DEI CASI PER PAESE/LOCATION #epidemia #polmonite da #coronavirus #cor\xe2\x80\xa6'
2020-03-09 23:58:25,b'RT @Emergenza24: UPDATE [10.03-00:50] #Worldwide #Mondo AGGIORNAMENTO DEI CASI PER PAESE/LOCATION #epidemia #polmonite da #coronavirus #cor\xe2\x80\xa6'
2020-03-09 23:57:44,"b""RT @michaeljohns: We need to understand definitively where and how exactly the #coronavirus began. \n\nThe explanation of #China's Communist\xe2\x80\xa6"""
2020-03-09 23:57:16,b'RT @Emergenza24: UPDATE [10.03-00:50] #Worldwide #Mondo AGGIORNAMENTO DEI CASI PER PAESE/LOCATION #epidemia #polmonite da #coronavirus #cor\xe2\x80\xa6'
2020-03-09 23:56:36,b'UPDATE [10.03-00:50] #Worldwide #Mondo AGGIORNAMENTO DEI CASI PER PAESE/LOCATION #epidemia #polmonite da\xe2\x80\xa6 https://t.co/E8DGdMW8V5'
2020-03-09 23:56:26,b'UPDATE [10.03-00:50] #Worldwide #Mondo AGGIORNAMENTO DEI CASI PER PAESE/LOCATION #epidemia #polmonite da\xe2\x80\xa6 https://t.co/uofKWMB1tK'
2020-03-09 23:55:41,b'LETTERA CHE CONDIVIDO! #coronavirusitalIa #coronavirus #COVID2019 #COVID19 \n\nTroppe falle: lo Stato imponga la sua\xe2\x80\xa6 https://t.co/628iE2bata'
2020-03-09 23:55:34,"b""RT @michaeljohns: We need to understand definitively where and how exactly the #coronavirus began. \n\nThe explanation of #China's Communist\xe2\x80\xa6"""
2020-03-09 23:54:40,b'Lazio beat Juve by 1 point during the 99-00 season. It took them 20 years to challenge Juve for the title again.\n\nA\xe2\x80\xa6 https://t.co/MqJXnw75D8'
2020-03-09 23:54:24,"b""RT @michaeljohns: We need to understand definitively where and how exactly the #coronavirus began. \n\nThe explanation of #China's Communist\xe2\x80\xa6"""
2020-03-09 23:53:45,b'RT @Teleantioquia: Espere esta noche en la emisi\xc3\xb3n central de #TANoticias | El @metrodemedellin inicia plan especial de limpieza en todo el\xe2\x80\xa6'
2020-03-09 23:53:13,"b""RT @michaeljohns: We need to understand definitively where and how exactly the #coronavirus began. \n\nThe explanation of #China's Communist\xe2\x80\xa6"""
2020-03-09 23:53:08,"b'RT @TwiterosCali: Vean HOY el panel sobre el #Coronavirus\xf0\x9f\x98\xb7, a las 8:00 pm., por el Canal Institucional RTVC. \n\nParticipantes:\n\xf0\x9f\x91\x89 Jorge Iv\xc3\xa1n\xe2\x80\xa6'"
2020-03-09 23:52:55,"b""RT @michaeljohns: We need to understand definitively where and how exactly the #coronavirus began. \n\nThe explanation of #China's Communist\xe2\x80\xa6"""
2020-03-09 23:52:48,b'RT @GCP01: \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbd\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbd\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbd\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbd #coronavirus https://t.co/uAJk3Aaign'
2020-03-09 23:52:37,"b""Visto che neanche l'ultimo decreto fa ragionare l'italiano medio, la cosa migliore \xc3\xa8 far chiudere tutti i supermerc\xe2\x80\xa6 https://t.co/e7UOb0v5FG"""
2020-03-09 23:52:29,b'RT @Teleantioquia: Espere esta noche en la emisi\xc3\xb3n central de #TANoticias | El @metrodemedellin inicia plan especial de limpieza en todo el\xe2\x80\xa6'
2020-03-09 23:52:08,b'RT @linthdem: For those of you not from the area this is the Verrazano Bridge that connect Staten Island to Brooklyn. It cost $17.00. My ho\xe2\x80\xa6'
2020-03-09 23:51:25,b'RT @GeorgeArtwell: Ma\xc3\xb1ana #10Mar a partir de las 00:00 (aqui dentro de 26 minutos) hay un semi toque de queda; solo puedes salir a la farma\xe2\x80\xa6'
2020-03-09 23:51:11,"b""RT @michaeljohns: We need to understand definitively where and how exactly the #coronavirus began. \n\nThe explanation of #China's Communist\xe2\x80\xa6"""
2020-03-09 23:51:01,"b'Every continent has a Coronavirus super spreader - China in Asia Pacific, Italy in Europe, Iran in the Middle East,\xe2\x80\xa6 https://t.co/8LQZpO6Ili'"
2020-03-09 23:50:08,b'RT @PharmaFactz: COVID-19\n\nNominal death rates (deaths/cases) in %:\n\nItaly         4.96\nUS            3.97\nChina       3.86\nIran          3\xe2\x80\xa6'
2020-03-09 23:49:58,"b'RT @JeffJacksonNC: As the coronavirus outbreak continues, there is some confusion and misinformation about what is happening in North Carol\xe2\x80\xa6'"
2020-03-09 23:49:50,b'Espere esta noche en la emisi\xc3\xb3n central de #TANoticias | El @metrodemedellin inicia plan especial de limpieza en to\xe2\x80\xa6 https://t.co/H5KpeSeoIv'
2020-03-09 23:49:15,"b""RT @michaeljohns: We need to understand definitively where and how exactly the #coronavirus began. \n\nThe explanation of #China's Communist\xe2\x80\xa6"""
2020-03-09 23:48:58,"b""RT @michaeljohns: We need to understand definitively where and how exactly the #coronavirus began. \n\nThe explanation of #China's Communist\xe2\x80\xa6"""
2020-03-09 23:48:37,"b""RT @michaeljohns: We need to understand definitively where and how exactly the #coronavirus began. \n\nThe explanation of #China's Communist\xe2\x80\xa6"""
2020-03-09 23:48:16,"b'RT @TravelNewsAsia: The #CalypsoCabaret in #Bangkok, Thailand, has cancelled the 21:00 performance, meaning that there will now be only one\xe2\x80\xa6'"
2020-03-09 23:47:45,"b'RT @JeffJacksonNC: As the coronavirus outbreak continues, there is some confusion and misinformation about what is happening in North Carol\xe2\x80\xa6'"
2020-03-09 23:47:43,b'UPDATE [10.03-00:30] #Italia riepilogo casi e disposizioni di contenimento del contagio #coronavirus\xe2\x80\xa6 https://t.co/5USDo41a9w'
2020-03-09 23:46:44,b'@dpr_00 No es necesario? No ayudar\xc3\xada? #coronavirus'
2020-03-09 23:46:36,"b'RT @JeffJacksonNC: As the coronavirus outbreak continues, there is some confusion and misinformation about what is happening in North Carol\xe2\x80\xa6'"
2020-03-09 23:46:27,b'La nuova sfida social ai tempi del #Coronavirus: parte la #25giorniacasachallenge @mashableitalia\xe2\x80\xa6 https://t.co/EwWThlL7eq'
2020-03-09 23:45:38,"b""RT @michaeljohns: We need to understand definitively where and how exactly the #coronavirus began. \n\nThe explanation of #China's Communist\xe2\x80\xa6"""
2020-03-09 23:45:20,b'RT @GeorgeArtwell: Ma\xc3\xb1ana #10Mar a partir de las 00:00 (aqui dentro de 26 minutos) hay un semi toque de queda; solo puedes salir a la farma\xe2\x80\xa6'
