2020-03-06 23:58:20,"b'RT @FaceTheNation: SUNDAY: We get the latest on the response to #coronavirus with @ScottGottliebMD\n\n\xf0\x9f\x93\xba On TV, radio, and streaming online at\xe2\x80\xa6'"
2020-03-06 23:57:32,b'6\xe6\x97\xa522:00\xe6\x9b\xb4\xe6\x96\xb0\xef\xbc\x9a\xe9\x9f\x93\xe5\x9b\xbd\xe3\x81\x8c\xe6\x97\xa5\xe6\x9c\xac\xe3\x81\xae\xe3\x83\x93\xe3\x82\xb6\xe5\x85\x8d\xe9\x99\xa4\xe3\x82\x92\xe5\x81\x9c\xe6\xad\xa2 \xe5\x85\xa5\xe5\x9b\xbd\xe5\x8e\xb3\xe6\xa0\xbc\xe5\x8c\x96\xe3\x81\xb8 #Coronavirus https://t.co/WQHRf9OPfF'
2020-03-06 23:55:28,"b'RT @AliyashAlia: March 6, 2020, 22:00 GMT\n\xf0\x9f\x87\xa8\xf0\x9f\x87\xb3China:80,576\n\xf0\x9f\x87\xb0\xf0\x9f\x87\xb7S.Korea:6593\n\xf0\x9f\x87\xae\xf0\x9f\x87\xb7Iran:4747\n\xf0\x9f\x87\xae\xf0\x9f\x87\xb9Italy:4636\n\xf0\x9f\x9a\xa2DP:705\n\xf0\x9f\x87\xa9\xf0\x9f\x87\xaaGermany:670\n\xf0\x9f\x87\xab\xf0\x9f\x87\xb7France:653\n\xf0\x9f\x87\xaf\xf0\x9f\x87\xb5Japan\xe2\x80\xa6'"
2020-03-06 23:53:33,b'\xe9\x9f\x93\xe5\x9b\xbd\xe3\x81\xaf\xe5\xad\x90\xe4\xbe\x9b\xe3\x81\xaa\xe3\x81\xae\xef\xbc\x9f\xe3\x82\xb3\xe3\x83\xad\xe3\x83\x8a\xe3\x81\xae\xe3\x81\x9b\xe3\x81\x84\xe3\x81\xa0\xe3\x81\xa3\xe3\x81\xa6\xe3\x81\xae\xe3\x81\xab\xe3\x81\xbe\xe3\x82\x8b\xe3\x81\xa7\xe8\xbf\xab\xe5\xae\xb3\xe3\x81\x95\xe3\x82\x8c\xe3\x81\x9f\xe3\x82\x88\xe3\x81\x86\xe3\x81\xaa\xe9\xa2\xa8\xe2\x80\xa6\xe7\xa9\xba\xe6\xb0\x97\xe8\xaa\xad\xe3\x82\x81\xe3\x82\x88\n\n 6\xe6\x97\xa522:00\xe6\x9b\xb4\xe6\x96\xb0\xef\xbc\x9a\xe9\x9f\x93\xe5\x9b\xbd\xe3\x81\x8c\xe6\x97\xa5\xe6\x9c\xac\xe3\x81\xae\xe3\x83\x93\xe3\x82\xb6\xe5\x85\x8d\xe9\x99\xa4\xe3\x82\x92\xe5\x81\x9c\xe6\xad\xa2 \xe5\x85\xa5\xe5\x9b\xbd\xe5\x8e\xb3\xe6\xa0\xbc\xe5\x8c\x96\xe3\x81\xb8 #Coronavirus https://t.co/OPj9NDQDUA'
2020-03-06 23:53:28,"b'RT @CanalCiudadBA: [22:00] En #HoyNosTocaALaNoche, recibimos a @leandrocahn, Dir. Ejecutivo de @fundhuesped, para hablar de #ESI. Adem\xc3\xa1s, c\xe2\x80\xa6'"
2020-03-06 23:52:02,b'\xe3\x81\x9d\xe3\x82\x82\xe3\x81\x9d\xe3\x82\x82\xe8\xa1\x8c\xe3\x81\xa3\xe3\x81\x9f\xe4\xba\x8b\xe3\x81\x8c\xe3\x81\xaa\xe3\x81\x84\xe3\x81\x97\n\n 6\xe6\x97\xa522:00\xe6\x9b\xb4\xe6\x96\xb0\xef\xbc\x9a\xe9\x9f\x93\xe5\x9b\xbd\xe3\x81\x8c\xe6\x97\xa5\xe6\x9c\xac\xe3\x81\xae\xe3\x83\x93\xe3\x82\xb6\xe5\x85\x8d\xe9\x99\xa4\xe3\x82\x92\xe5\x81\x9c\xe6\xad\xa2 \xe5\x85\xa5\xe5\x9b\xbd\xe5\x8e\xb3\xe6\xa0\xbc\xe5\x8c\x96\xe3\x81\xb8 #Coronavirus https://t.co/X7N0xpt2Nx'
2020-03-06 23:50:53,"b'RT @RepEspaillat: Reuni\xc3\xb3n Informativa Virtual \nLo Que Necesita Saber Sobre El #coronavirus #COVID19\nDomingo, 8 de marzo, 2020\n7:00 pm \xe2\x80\x93 8:0\xe2\x80\xa6'"
2020-03-06 23:50:47,"b'Reuni\xc3\xb3n Informativa Virtual \nLo Que Necesita Saber Sobre El #coronavirus #COVID19\nDomingo, 8 de marzo, 2020\n7:00 pm\xe2\x80\xa6 https://t.co/1Y8VqaqeMT'"
2020-03-06 23:49:39,b'UPDATE [07.03-00:40] #SanFrancisco #California in quarantena 3533 persone (di cui 2422 passeggeri) a bordo nave da\xe2\x80\xa6 https://t.co/G9wMgp9WiU'
2020-03-06 23:48:06,b'RT @DanClarkSports: The #Coronavirus reality check you need - the death rate by age bracket:\n\n\xe2\x80\xa2 14.80% - 80 years or older\n\xe2\x80\xa2 8.00% - 70-79\xe2\x80\xa6'
