2020-02-25 23:59:07,b'RT @Carloslopezjone: #Aviso\n\nEl petr\xc3\xb3leo WTI ya opera por debajo de 50.00 USD por el #coronavirus \n\nLa gasolina en USA \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 ha bajado 20% de\xe2\x80\xa6'
2020-02-25 23:48:46,b'RT @Carloslopezjone: #Aviso\n\nEl petr\xc3\xb3leo WTI ya opera por debajo de 50.00 USD por el #coronavirus \n\nLa gasolina en USA \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 ha bajado 20% de\xe2\x80\xa6'
2020-02-25 23:43:25,b'\xf0\x9f\x94\xb4\xf0\x9f\xa6\xa0\xf0\x9f\x94\xb4 #Coronavirus: el ex embajador en China critic\xc3\xb3 los controles en #Ezeiza y lament\xc3\xb3 que el Gobierno no le respond\xe2\x80\xa6 https://t.co/cNuCQ9j2mF'
2020-02-25 23:37:19,b'RT @Emergenza24: ADESSO [26.02-00:00] #Worldwide #Mondo AGGIORNAMENTO DEI CASI PER PAESE/LOCATION #epidemia #polmonite da #coronavirus #cor\xe2\x80\xa6'
2020-02-25 23:35:41,b'RT @FmMosca: Spiegate a #Conte e #Speranza che il #coronavirus non \xc3\xa8 Dracula.\nLa logica della chiusura dei bar alle 18.00 \xc3\xa8 la pi\xc3\xb9 grande c\xe2\x80\xa6'
2020-02-25 23:30:30,b'RT @Emergenza24: ADESSO [26.02-00:00] #Worldwide #Mondo AGGIORNAMENTO DEI CASI PER PAESE/LOCATION #epidemia #polmonite da #coronavirus #cor\xe2\x80\xa6'
2020-02-25 23:28:57,b'\xf0\x9f\x94\xb4\xf0\x9f\xa6\xa0\xf0\x9f\x94\xb4 Hospitales espa\xc3\xb1oles empiezan a buscar el #coronavirus en pacientes ingresados por neumon\xc3\xada |https://t.co/y1cdMARz85 #COVID\xe3\x83\xbc19 #COVID19'
2020-02-25 23:28:11,b'RT @FmMosca: Spiegate a #Conte e #Speranza che il #coronavirus non \xc3\xa8 Dracula.\nLa logica della chiusura dei bar alle 18.00 \xc3\xa8 la pi\xc3\xb9 grande c\xe2\x80\xa6'
2020-02-25 23:22:41,b'RT @Carloslopezjone: #Aviso\n\nEl petr\xc3\xb3leo WTI ya opera por debajo de 50.00 USD por el #coronavirus \n\nLa gasolina en USA \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 ha bajado 20% de\xe2\x80\xa6'
2020-02-25 23:20:07,b'[26.02-00:20] ULTIMO AGGIORNAMENTO #epidemia #polmonite da #coronavirus 2019-nCoV \xe2\x80\x93 Informazioni ed aggiornamenti:\xe2\x80\xa6 https://t.co/FasXK9Gjpd'
2020-02-25 23:20:02,b'RT @Emergenza24: ADESSO [26.02-00:00] #Worldwide #Mondo AGGIORNAMENTO DEI CASI PER PAESE/LOCATION #epidemia #polmonite da #coronavirus #cor\xe2\x80\xa6'
2020-02-25 23:19:35,"b'RT @ESICM: @ESICM Webinar Feb 26th , 17.00 hrs CET Professors Bin Du (live from China) Kesecioglu &amp; Cecconi - experiences &amp; strategies  for\xe2\x80\xa6'"
2020-02-25 23:11:46,"b'\xf0\x9f\x93\x88Coronavirus Global Impact\n#COVID19\n2/25/20 23:00 GMT\nWorldometer source\n\n 2,712 dead\xe2\x98\xa0\xef\xb8\x8f up from 2,619\n\n80,425 infec\xe2\x80\xa6 https://t.co/g4opxtV10A'"
2020-02-25 23:10:03,b'RT @Carloslopezjone: #Aviso\n\nEl petr\xc3\xb3leo WTI ya opera por debajo de 50.00 USD por el #coronavirus \n\nLa gasolina en USA \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 ha bajado 20% de\xe2\x80\xa6'
2020-02-25 23:07:02,b'RT @Carloslopezjone: #Aviso\n\nEl petr\xc3\xb3leo WTI ya opera por debajo de 50.00 USD por el #coronavirus \n\nLa gasolina en USA \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 ha bajado 20% de\xe2\x80\xa6'
2020-02-25 23:01:18,b'RT @Carloslopezjone: #Aviso\n\nEl petr\xc3\xb3leo WTI ya opera por debajo de 50.00 USD por el #coronavirus \n\nLa gasolina en USA \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 ha bajado 20% de\xe2\x80\xa6'
2020-02-25 23:01:05,b'RT @SaludPublicaEs: \xe2\x8f\xa9 Qu\xc3\xa9 es el #coronavirus\n\xe2\x8f\xa9 C\xc3\xb3mo afecta a la poblaci\xc3\xb3n\n\xe2\x8f\xa9 Sus s\xc3\xadntomas\n\xe2\x8f\xa9 Medidas de prevenci\xc3\xb3n\n\xe2\x8f\xa9 La enfermedad en datos\xe2\x80\xa6'
2020-02-25 22:57:48,b'RT @Carloslopezjone: #Aviso\n\nEl petr\xc3\xb3leo WTI ya opera por debajo de 50.00 USD por el #coronavirus \n\nLa gasolina en USA \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 ha bajado 20% de\xe2\x80\xa6'
2020-02-25 22:56:02,"b'RT @Cartabellotta: #coronarvirusitalia : aggiornamento: 25-2, ore 16.00 \nMappa @GIMBE 288 casi confermati in Italia. Segnalate imprecisioni\xe2\x80\xa6'"
2020-02-25 22:54:23,b'RT @GVAsanitat: @GVASanitat confirma el primer caso de #coronavirus en la Comunitat Valenciana. Se trata del caso en estudio de un hombre e\xe2\x80\xa6'
2020-02-25 22:52:50,b'RT @Carloslopezjone: #Aviso\n\nEl petr\xc3\xb3leo WTI ya opera por debajo de 50.00 USD por el #coronavirus \n\nLa gasolina en USA \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 ha bajado 20% de\xe2\x80\xa6'
2020-02-25 22:52:21,b'RT @Carloslopezjone: #Aviso\n\nEl petr\xc3\xb3leo WTI ya opera por debajo de 50.00 USD por el #coronavirus \n\nLa gasolina en USA \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 ha bajado 20% de\xe2\x80\xa6'
2020-02-25 22:49:05,b'RT @Carloslopezjone: #Aviso\n\nEl petr\xc3\xb3leo WTI ya opera por debajo de 50.00 USD por el #coronavirus \n\nLa gasolina en USA \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 ha bajado 20% de\xe2\x80\xa6'
2020-02-25 22:41:17,b'RT @Carloslopezjone: #Aviso\n\nEl petr\xc3\xb3leo WTI ya opera por debajo de 50.00 USD por el #coronavirus \n\nLa gasolina en USA \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 ha bajado 20% de\xe2\x80\xa6'
2020-02-25 22:40:20,"b'RT @shenzhenpages: As of 24:00, February 24th, #Guangdong had confirmed 2 new #covid19 cases, pushing the total number of infected #coronav\xe2\x80\xa6'"
2020-02-25 22:40:05,"b'RT @Cartabellotta: #coronarvirusitalia : aggiornamento: 25-2, ore 16.00 \nMappa @GIMBE 288 casi confermati in Italia. Segnalate imprecisioni\xe2\x80\xa6'"
2020-02-25 22:20:18,"b'RT @Cartabellotta: #coronarvirusitalia : aggiornamento: 25-2, ore 16.00 \nMappa @GIMBE 288 casi confermati in Italia. Segnalate imprecisioni\xe2\x80\xa6'"
2020-02-25 22:19:23,b'Los invitamos a participar en la Clausura del COVID 19 Challenge este 29 de Febrero 2020 de 12:00 a 14:00 hrs en yC\xe2\x80\xa6 https://t.co/ydSRw6LBBe'
2020-02-25 22:18:25,b'RT @Carloslopezjone: #Aviso\n\nEl petr\xc3\xb3leo WTI ya opera por debajo de 50.00 USD por el #coronavirus \n\nLa gasolina en USA \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 ha bajado 20% de\xe2\x80\xa6'
2020-02-25 22:15:33,b'RT @Carloslopezjone: #Aviso\n\nEl petr\xc3\xb3leo WTI ya opera por debajo de 50.00 USD por el #coronavirus \n\nLa gasolina en USA \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 ha bajado 20% de\xe2\x80\xa6'
2020-02-25 22:02:22,b'RT @Carloslopezjone: #Aviso\n\nEl petr\xc3\xb3leo WTI ya opera por debajo de 50.00 USD por el #coronavirus \n\nLa gasolina en USA \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 ha bajado 20% de\xe2\x80\xa6'
2020-02-25 22:00:35,b'RT @Carloslopezjone: #Aviso\n\nEl petr\xc3\xb3leo WTI ya opera por debajo de 50.00 USD por el #coronavirus \n\nLa gasolina en USA \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 ha bajado 20% de\xe2\x80\xa6'
2020-02-25 22:00:21,b'RT @IngMiguelPonce: Impacto en Argentina de la pandemia del #coronavirus (en las #expo y las #impo); las #retenciones al campo;  las negoci\xe2\x80\xa6'
2020-02-25 21:56:41,"b'RT @PresiCan: \xf0\x9f\x93\xbd\xef\xb8\x8f A partir de las 20:00 horas tendr\xc3\xa1 lugar la rueda de prensa EN DIRECTO del presidente de #Canarias, @avtorresp y la consej\xe2\x80\xa6'"
2020-02-25 21:53:11,"b'RT @BAG_OFSP_UFSP: #Coronavirus Erster Fall best\xc3\xa4tigt, Medienkonferenz um 17.00 Uhr / Premier cas confirm\xc3\xa9, conf\xc3\xa9rence de presse \xc3\xa0 17h00 /\xe2\x80\xa6'"
2020-02-25 21:52:32,b'RT @Carloslopezjone: #Aviso\n\nEl petr\xc3\xb3leo WTI ya opera por debajo de 50.00 USD por el #coronavirus \n\nLa gasolina en USA \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 ha bajado 20% de\xe2\x80\xa6'
2020-02-25 21:52:24,"b'RT @Cartabellotta: #coronarvirusitalia : aggiornamento: 25-2, ore 16.00 \nMappa @GIMBE 288 casi confermati in Italia. Segnalate imprecisioni\xe2\x80\xa6'"
